Row,multiply_type,nr_c,dot_product_length,num_vfops,load_left_block_throughput,load_left_throughput_bottlenck,load_left_num_uops,operate_block_throughput,operate_throughput_bottlenck,operate_num_uops
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_11,cmat_mulx_avx_looped_accumulate,11,11,4,22,Backend,76,22.89,Backend,92
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_12,cmat_mulx_avx_looped_accumulate,11,12,4,24,Backend,82,22.89,Backend,92
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_13,cmat_mulx_avx_looped_accumulate,11,13,4,26,Backend,88,22.89,Backend,92
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_14,cmat_mulx_avx_looped_accumulate,11,14,4,28,Backend,94,22.89,Backend,92
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_15,cmat_mulx_avx_looped_accumulate,11,15,4,30,Backend,100,22.89,Backend,92
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_16,cmat_mulx_avx_looped_accumulate,11,16,4,32,Backend,106,22.89,Backend,92
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_17,cmat_mulx_avx_looped_accumulate,11,17,4,34,Backend,112,22.89,Backend,92
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_18,cmat_mulx_avx_looped_accumulate,11,18,4,9,Backend,20,22.89,Backend,92
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_19,cmat_mulx_avx_looped_accumulate,11,19,4,9,Backend,20,22.89,Backend,92
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_20,cmat_mulx_avx_looped_accumulate,11,20,4,9,Backend,20,22.89,Backend,92
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_2,cmat_mulx_avx_looped_accumulate,12,2,4,4.47,Backend,15,25,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_3,cmat_mulx_avx_looped_accumulate,12,3,4,7.79,FrontEnd,31,24.89,Backend,98
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_4,cmat_mulx_avx_looped_accumulate,12,4,4,8,Backend,34,25,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_5,cmat_mulx_avx_looped_accumulate,12,5,4,10,Backend,40,24.89,Backend,98
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_6,cmat_mulx_avx_looped_accumulate,12,6,4,12,Backend,46,24.89,Backend,98
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_7,cmat_mulx_avx_looped_accumulate,12,7,4,14,Backend,52,24.89,Backend,98
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_8,cmat_mulx_avx_looped_accumulate,12,8,4,16,Backend,58,25,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_9,cmat_mulx_avx_looped_accumulate,12,9,4,18,Backend,64,24.89,Backend,98
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_10,cmat_mulx_avx_looped_accumulate,12,10,4,20,Backend,70,24.95,Backend,99
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_11,cmat_mulx_avx_looped_accumulate,12,11,4,22,Backend,76,24.89,Backend,98
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_12,cmat_mulx_avx_looped_accumulate,12,12,4,24,Backend,82,24.89,Backend,98
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_13,cmat_mulx_avx_looped_accumulate,12,13,4,26,Backend,88,24.89,Backend,98
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_14,cmat_mulx_avx_looped_accumulate,12,14,4,28,Backend,94,24.89,Backend,98
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_15,cmat_mulx_avx_looped_accumulate,12,15,4,30,Backend,100,24.95,Backend,99
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_16,cmat_mulx_avx_looped_accumulate,12,16,4,32,Backend,106,24.89,Backend,98
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_17,cmat_mulx_avx_looped_accumulate,12,17,4,34,Backend,112,24.95,Backend,99
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_18,cmat_mulx_avx_looped_accumulate,12,18,4,9,Backend,20,24.95,Backend,99
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_19,cmat_mulx_avx_looped_accumulate,12,19,4,9,Backend,20,24.95,Backend,99
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_20,cmat_mulx_avx_looped_accumulate,12,20,4,9,Backend,20,24.95,Backend,99
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_2,cmat_mulx_avx_looped_accumulate,13,2,4,4.47,Backend,15,27,Backend,102
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_3,cmat_mulx_avx_looped_accumulate,13,3,4,7.79,FrontEnd,31,27,Backend,104
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_4,cmat_mulx_avx_looped_accumulate,13,4,4,8,Backend,34,27,Backend,102
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_5,cmat_mulx_avx_looped_accumulate,13,5,4,10,Backend,40,27,Backend,104
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_6,cmat_mulx_avx_looped_accumulate,13,6,4,12,Backend,46,27,Backend,104
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_7,cmat_mulx_avx_looped_accumulate,13,7,4,14,Backend,52,27,Backend,104
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_8,cmat_mulx_avx_looped_accumulate,13,8,4,16,Backend,58,27,Backend,102
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_9,cmat_mulx_avx_looped_accumulate,13,9,4,18,Backend,64,27,Backend,105
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_10,cmat_mulx_avx_looped_accumulate,13,10,4,20,Backend,70,27,Backend,104
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_11,cmat_mulx_avx_looped_accumulate,13,11,4,22,Backend,76,27,Backend,104
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_12,cmat_mulx_avx_looped_accumulate,13,12,4,24,Backend,82,27,Backend,104
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_13,cmat_mulx_avx_looped_accumulate,13,13,4,26,Backend,88,27,Backend,104
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_14,cmat_mulx_avx_looped_accumulate,13,14,4,28,Backend,94,27,Backend,104
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_15,cmat_mulx_avx_looped_accumulate,13,15,4,30,Backend,100,27,Backend,104
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_16,cmat_mulx_avx_looped_accumulate,13,16,4,32,Backend,106,27,Backend,104
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_17,cmat_mulx_avx_looped_accumulate,13,17,4,34,Backend,112,27,Backend,104
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_18,cmat_mulx_avx_looped_accumulate,13,18,4,9,Backend,20,27,Backend,104
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_19,cmat_mulx_avx_looped_accumulate,13,19,4,9,Backend,20,27,Backend,104
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_20,cmat_mulx_avx_looped_accumulate,13,20,4,9,Backend,20,27,Backend,104
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_2,cmat_mulx_avx_looped_accumulate,14,2,4,4.47,Backend,15,29,Backend,108
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_3,cmat_mulx_avx_looped_accumulate,14,3,4,7.79,FrontEnd,31,29,Backend,110
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_4,cmat_mulx_avx_looped_accumulate,14,4,4,8,Backend,34,29,Backend,108
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_5,cmat_mulx_avx_looped_accumulate,14,5,4,10,Backend,40,29,Backend,110
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_6,cmat_mulx_avx_looped_accumulate,14,6,4,12,Backend,46,29,Backend,110
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_7,cmat_mulx_avx_looped_accumulate,14,7,4,14,Backend,52,29,Backend,110
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_8,cmat_mulx_avx_looped_accumulate,14,8,4,16,Backend,58,29,Backend,108
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_9,cmat_mulx_avx_looped_accumulate,14,9,4,18,Backend,64,29,Backend,110
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_10,cmat_mulx_avx_looped_accumulate,14,10,4,20,Backend,70,29,Backend,111
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_11,cmat_mulx_avx_looped_accumulate,14,11,4,22,Backend,76,29,Backend,110
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_12,cmat_mulx_avx_looped_accumulate,14,12,4,24,Backend,82,29,Backend,110
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_13,cmat_mulx_avx_looped_accumulate,14,13,4,26,Backend,88,29,Backend,110
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_14,cmat_mulx_avx_looped_accumulate,14,14,4,28,Backend,94,29,Backend,110
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_15,cmat_mulx_avx_looped_accumulate,14,15,4,30,Backend,100,29,Backend,111
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_16,cmat_mulx_avx_looped_accumulate,14,16,4,32,Backend,106,29,Backend,110
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_17,cmat_mulx_avx_looped_accumulate,14,17,4,34,Backend,112,29,Backend,111
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_18,cmat_mulx_avx_looped_accumulate,14,18,4,9,Backend,20,29,Backend,111
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_19,cmat_mulx_avx_looped_accumulate,14,19,4,9,Backend,20,29,Backend,111
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_20,cmat_mulx_avx_looped_accumulate,14,20,4,9,Backend,20,29,Backend,111
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_2,cmat_mulx_avx_looped_accumulate,15,2,4,4.47,Backend,15,31,Backend,114
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_3,cmat_mulx_avx_looped_accumulate,15,3,4,7.79,FrontEnd,31,31,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_4,cmat_mulx_avx_looped_accumulate,15,4,4,8,Backend,34,31,Backend,114
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_5,cmat_mulx_avx_looped_accumulate,15,5,4,10,Backend,40,31,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_6,cmat_mulx_avx_looped_accumulate,15,6,4,12,Backend,46,31,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_7,cmat_mulx_avx_looped_accumulate,15,7,4,14,Backend,52,31,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_8,cmat_mulx_avx_looped_accumulate,15,8,4,16,Backend,58,31,Backend,114
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_9,cmat_mulx_avx_looped_accumulate,15,9,4,18,Backend,64,31,Backend,117
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_10,cmat_mulx_avx_looped_accumulate,15,10,4,20,Backend,70,31,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_11,cmat_mulx_avx_looped_accumulate,15,11,4,22,Backend,76,31,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_12,cmat_mulx_avx_looped_accumulate,15,12,4,24,Backend,82,31,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_13,cmat_mulx_avx_looped_accumulate,15,13,4,26,Backend,88,31,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_14,cmat_mulx_avx_looped_accumulate,15,14,4,28,Backend,94,31,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_15,cmat_mulx_avx_looped_accumulate,15,15,4,30,Backend,100,31,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_16,cmat_mulx_avx_looped_accumulate,15,16,4,32,Backend,106,31,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_17,cmat_mulx_avx_looped_accumulate,15,17,4,34,Backend,112,31,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_18,cmat_mulx_avx_looped_accumulate,15,18,4,9,Backend,20,31,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_19,cmat_mulx_avx_looped_accumulate,15,19,4,9,Backend,20,31,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_20,cmat_mulx_avx_looped_accumulate,15,20,4,9,Backend,20,31,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_2,cmat_mulx_avx_looped_accumulate,16,2,4,4.47,Backend,15,33,Backend,120
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_3,cmat_mulx_avx_looped_accumulate,16,3,4,12,Backend,31,33,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_4,cmat_mulx_avx_looped_accumulate,16,4,4,8,Backend,34,33,Backend,120
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_5,cmat_mulx_avx_looped_accumulate,16,5,4,10,Backend,40,33,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_6,cmat_mulx_avx_looped_accumulate,16,6,4,12,Backend,46,33,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_7,cmat_mulx_avx_looped_accumulate,16,7,4,14,Backend,52,33,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_8,cmat_mulx_avx_looped_accumulate,16,8,4,16,Backend,58,33,Backend,120
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_9,cmat_mulx_avx_looped_accumulate,16,9,4,18,Backend,64,33,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_10,cmat_mulx_avx_looped_accumulate,16,10,4,20,Backend,70,33,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_11,cmat_mulx_avx_looped_accumulate,16,11,4,22,Backend,76,33,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_12,cmat_mulx_avx_looped_accumulate,16,12,4,24,Backend,82,33,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_13,cmat_mulx_avx_looped_accumulate,16,13,4,26,Backend,88,33,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_14,cmat_mulx_avx_looped_accumulate,16,14,4,28,Backend,94,33,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_15,cmat_mulx_avx_looped_accumulate,16,15,4,30,Backend,100,33,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_16,cmat_mulx_avx_looped_accumulate,16,16,4,32,Backend,106,33,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_17,cmat_mulx_avx_looped_accumulate,16,17,4,34,Backend,112,33,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_18,cmat_mulx_avx_looped_accumulate,16,18,4,9,Backend,20,33,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_19,cmat_mulx_avx_looped_accumulate,16,19,4,9,Backend,20,33,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_20,cmat_mulx_avx_looped_accumulate,16,20,4,9,Backend,20,33,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_2,cmat_mulx_avx_looped_accumulate,17,2,4,4.47,Backend,15,28.53,Backend,94
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_3,cmat_mulx_avx_looped_accumulate,17,3,4,7.5,FrontEnd,30,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_4,cmat_mulx_avx_looped_accumulate,17,4,4,8,Backend,34,28.53,Backend,94
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_5,cmat_mulx_avx_looped_accumulate,17,5,4,10,Backend,40,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_6,cmat_mulx_avx_looped_accumulate,17,6,4,12,Backend,46,28,Backend,97
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_7,cmat_mulx_avx_looped_accumulate,17,7,4,14,Backend,52,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_8,cmat_mulx_avx_looped_accumulate,17,8,4,16,Backend,58,28.53,Backend,94
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_9,cmat_mulx_avx_looped_accumulate,17,9,4,18,Backend,64,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_10,cmat_mulx_avx_looped_accumulate,17,10,4,20,Backend,70,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_11,cmat_mulx_avx_looped_accumulate,17,11,4,22,Backend,76,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_12,cmat_mulx_avx_looped_accumulate,17,12,4,24,Backend,82,28,Backend,97
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_13,cmat_mulx_avx_looped_accumulate,17,13,4,26,Backend,88,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_14,cmat_mulx_avx_looped_accumulate,17,14,4,28,Backend,94,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_15,cmat_mulx_avx_looped_accumulate,17,15,4,30,Backend,99,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_16,cmat_mulx_avx_looped_accumulate,17,16,4,32,Backend,105,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_17,cmat_mulx_avx_looped_accumulate,17,17,4,34,Backend,111,28,Backend,97
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_18,cmat_mulx_avx_looped_accumulate,17,18,4,9,Backend,20,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_19,cmat_mulx_avx_looped_accumulate,17,19,4,9,Backend,20,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_20,cmat_mulx_avx_looped_accumulate,17,20,4,9,Backend,20,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_2,cmat_mulx_avx_looped_accumulate,18,2,4,4.47,Backend,15,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_3,cmat_mulx_avx_looped_accumulate,18,3,4,7.5,FrontEnd,30,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_4,cmat_mulx_avx_looped_accumulate,18,4,4,8,Backend,34,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_5,cmat_mulx_avx_looped_accumulate,18,5,4,10,Backend,39,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_6,cmat_mulx_avx_looped_accumulate,18,6,4,12,Backend,45,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_7,cmat_mulx_avx_looped_accumulate,18,7,4,14,Backend,51,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_8,cmat_mulx_avx_looped_accumulate,18,8,4,16,Backend,58,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_9,cmat_mulx_avx_looped_accumulate,18,9,4,18,Backend,63,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_10,cmat_mulx_avx_looped_accumulate,18,10,4,20,Backend,69,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_11,cmat_mulx_avx_looped_accumulate,18,11,4,22,Backend,75,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_12,cmat_mulx_avx_looped_accumulate,18,12,4,24,Backend,81,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_13,cmat_mulx_avx_looped_accumulate,18,13,4,26,Backend,87,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_14,cmat_mulx_avx_looped_accumulate,18,14,4,28,Backend,93,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_15,cmat_mulx_avx_looped_accumulate,18,15,4,30,Backend,99,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_16,cmat_mulx_avx_looped_accumulate,18,16,4,32,Backend,105,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_17,cmat_mulx_avx_looped_accumulate,18,17,4,34,Backend,111,8.79,FrontEnd,37
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_18,cmat_mulx_avx_looped_accumulate,18,18,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_19,cmat_mulx_avx_looped_accumulate,18,19,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_20,cmat_mulx_avx_looped_accumulate,18,20,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_2,cmat_mulx_avx_looped_accumulate,19,2,4,4.47,Backend,15,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_3,cmat_mulx_avx_looped_accumulate,19,3,4,7.5,FrontEnd,30,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_4,cmat_mulx_avx_looped_accumulate,19,4,4,8,Backend,34,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_5,cmat_mulx_avx_looped_accumulate,19,5,4,10,Backend,39,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_6,cmat_mulx_avx_looped_accumulate,19,6,4,12,Backend,45,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_7,cmat_mulx_avx_looped_accumulate,19,7,4,14,Backend,51,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_8,cmat_mulx_avx_looped_accumulate,19,8,4,16,Backend,58,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_9,cmat_mulx_avx_looped_accumulate,19,9,4,18,Backend,63,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_10,cmat_mulx_avx_looped_accumulate,19,10,4,20,Backend,69,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_11,cmat_mulx_avx_looped_accumulate,19,11,4,22,Backend,75,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_12,cmat_mulx_avx_looped_accumulate,19,12,4,24,Backend,81,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_13,cmat_mulx_avx_looped_accumulate,19,13,4,26,Backend,87,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_14,cmat_mulx_avx_looped_accumulate,19,14,4,28,Backend,93,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_15,cmat_mulx_avx_looped_accumulate,19,15,4,30,Backend,99,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_16,cmat_mulx_avx_looped_accumulate,19,16,4,32,Backend,105,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_17,cmat_mulx_avx_looped_accumulate,19,17,4,34,Backend,111,8.79,FrontEnd,37
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_18,cmat_mulx_avx_looped_accumulate,19,18,4,9,Backend,21,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_19,cmat_mulx_avx_looped_accumulate,19,19,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_20,cmat_mulx_avx_looped_accumulate,19,20,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_2,cmat_mulx_avx_looped_accumulate,20,2,4,4.47,Backend,15,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_3,cmat_mulx_avx_looped_accumulate,20,3,4,7.5,FrontEnd,30,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_4,cmat_mulx_avx_looped_accumulate,20,4,4,8,Backend,34,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_5,cmat_mulx_avx_looped_accumulate,20,5,4,10,Backend,39,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_6,cmat_mulx_avx_looped_accumulate,20,6,4,12,Backend,45,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_7,cmat_mulx_avx_looped_accumulate,20,7,4,14,Backend,51,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_8,cmat_mulx_avx_looped_accumulate,20,8,4,16,Backend,58,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_9,cmat_mulx_avx_looped_accumulate,20,9,4,18,Backend,63,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_10,cmat_mulx_avx_looped_accumulate,20,10,4,20,Backend,69,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_11,cmat_mulx_avx_looped_accumulate,20,11,4,22,Backend,75,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_12,cmat_mulx_avx_looped_accumulate,20,12,4,24,Backend,81,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_13,cmat_mulx_avx_looped_accumulate,20,13,4,26,Backend,87,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_14,cmat_mulx_avx_looped_accumulate,20,14,4,28,Backend,93,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_15,cmat_mulx_avx_looped_accumulate,20,15,4,30,Backend,99,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_16,cmat_mulx_avx_looped_accumulate,20,16,4,32,Backend,105,8.53,FrontEnd,36
