Row,multiply_type,nr_c,dot_product_length,num_vfops
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_18,cmat_mulx_avx_looped_accumulate,2,18,4
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_19,cmat_mulx_avx_looped_accumulate,2,19,4
cmat_mulx_avx_looped_accumulate_nr_c_2_dot_product_length_20,cmat_mulx_avx_looped_accumulate,2,20,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_2,cmat_mulx_avx_looped_accumulate,3,2,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_3,cmat_mulx_avx_looped_accumulate,3,3,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_4,cmat_mulx_avx_looped_accumulate,3,4,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_5,cmat_mulx_avx_looped_accumulate,3,5,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_6,cmat_mulx_avx_looped_accumulate,3,6,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_7,cmat_mulx_avx_looped_accumulate,3,7,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_8,cmat_mulx_avx_looped_accumulate,3,8,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_9,cmat_mulx_avx_looped_accumulate,3,9,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_10,cmat_mulx_avx_looped_accumulate,3,10,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_11,cmat_mulx_avx_looped_accumulate,3,11,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_12,cmat_mulx_avx_looped_accumulate,3,12,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_13,cmat_mulx_avx_looped_accumulate,3,13,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_14,cmat_mulx_avx_looped_accumulate,3,14,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_15,cmat_mulx_avx_looped_accumulate,3,15,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_16,cmat_mulx_avx_looped_accumulate,3,16,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_17,cmat_mulx_avx_looped_accumulate,3,17,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_18,cmat_mulx_avx_looped_accumulate,3,18,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_19,cmat_mulx_avx_looped_accumulate,3,19,4
cmat_mulx_avx_looped_accumulate_nr_c_3_dot_product_length_20,cmat_mulx_avx_looped_accumulate,3,20,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_2,cmat_mulx_avx_looped_accumulate,4,2,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_3,cmat_mulx_avx_looped_accumulate,4,3,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_4,cmat_mulx_avx_looped_accumulate,4,4,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_5,cmat_mulx_avx_looped_accumulate,4,5,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_6,cmat_mulx_avx_looped_accumulate,4,6,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_7,cmat_mulx_avx_looped_accumulate,4,7,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_8,cmat_mulx_avx_looped_accumulate,4,8,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_9,cmat_mulx_avx_looped_accumulate,4,9,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_10,cmat_mulx_avx_looped_accumulate,4,10,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_11,cmat_mulx_avx_looped_accumulate,4,11,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_12,cmat_mulx_avx_looped_accumulate,4,12,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_13,cmat_mulx_avx_looped_accumulate,4,13,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_14,cmat_mulx_avx_looped_accumulate,4,14,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_15,cmat_mulx_avx_looped_accumulate,4,15,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_16,cmat_mulx_avx_looped_accumulate,4,16,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_17,cmat_mulx_avx_looped_accumulate,4,17,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_18,cmat_mulx_avx_looped_accumulate,4,18,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_19,cmat_mulx_avx_looped_accumulate,4,19,4
cmat_mulx_avx_looped_accumulate_nr_c_4_dot_product_length_20,cmat_mulx_avx_looped_accumulate,4,20,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_2,cmat_mulx_avx_looped_accumulate,5,2,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_3,cmat_mulx_avx_looped_accumulate,5,3,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_4,cmat_mulx_avx_looped_accumulate,5,4,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_5,cmat_mulx_avx_looped_accumulate,5,5,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_6,cmat_mulx_avx_looped_accumulate,5,6,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_7,cmat_mulx_avx_looped_accumulate,5,7,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_8,cmat_mulx_avx_looped_accumulate,5,8,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_9,cmat_mulx_avx_looped_accumulate,5,9,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_10,cmat_mulx_avx_looped_accumulate,5,10,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_11,cmat_mulx_avx_looped_accumulate,5,11,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_12,cmat_mulx_avx_looped_accumulate,5,12,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_13,cmat_mulx_avx_looped_accumulate,5,13,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_14,cmat_mulx_avx_looped_accumulate,5,14,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_15,cmat_mulx_avx_looped_accumulate,5,15,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_16,cmat_mulx_avx_looped_accumulate,5,16,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_17,cmat_mulx_avx_looped_accumulate,5,17,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_18,cmat_mulx_avx_looped_accumulate,5,18,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_19,cmat_mulx_avx_looped_accumulate,5,19,4
cmat_mulx_avx_looped_accumulate_nr_c_5_dot_product_length_20,cmat_mulx_avx_looped_accumulate,5,20,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_2,cmat_mulx_avx_looped_accumulate,6,2,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_3,cmat_mulx_avx_looped_accumulate,6,3,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_4,cmat_mulx_avx_looped_accumulate,6,4,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_5,cmat_mulx_avx_looped_accumulate,6,5,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_6,cmat_mulx_avx_looped_accumulate,6,6,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_7,cmat_mulx_avx_looped_accumulate,6,7,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_8,cmat_mulx_avx_looped_accumulate,6,8,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_9,cmat_mulx_avx_looped_accumulate,6,9,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_10,cmat_mulx_avx_looped_accumulate,6,10,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_11,cmat_mulx_avx_looped_accumulate,6,11,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_12,cmat_mulx_avx_looped_accumulate,6,12,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_13,cmat_mulx_avx_looped_accumulate,6,13,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_14,cmat_mulx_avx_looped_accumulate,6,14,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_15,cmat_mulx_avx_looped_accumulate,6,15,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_16,cmat_mulx_avx_looped_accumulate,6,16,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_17,cmat_mulx_avx_looped_accumulate,6,17,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_18,cmat_mulx_avx_looped_accumulate,6,18,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_19,cmat_mulx_avx_looped_accumulate,6,19,4
cmat_mulx_avx_looped_accumulate_nr_c_6_dot_product_length_20,cmat_mulx_avx_looped_accumulate,6,20,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_2,cmat_mulx_avx_looped_accumulate,7,2,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_3,cmat_mulx_avx_looped_accumulate,7,3,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_4,cmat_mulx_avx_looped_accumulate,7,4,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_5,cmat_mulx_avx_looped_accumulate,7,5,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_6,cmat_mulx_avx_looped_accumulate,7,6,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_7,cmat_mulx_avx_looped_accumulate,7,7,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_8,cmat_mulx_avx_looped_accumulate,7,8,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_9,cmat_mulx_avx_looped_accumulate,7,9,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_10,cmat_mulx_avx_looped_accumulate,7,10,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_11,cmat_mulx_avx_looped_accumulate,7,11,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_12,cmat_mulx_avx_looped_accumulate,7,12,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_13,cmat_mulx_avx_looped_accumulate,7,13,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_14,cmat_mulx_avx_looped_accumulate,7,14,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_15,cmat_mulx_avx_looped_accumulate,7,15,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_16,cmat_mulx_avx_looped_accumulate,7,16,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_17,cmat_mulx_avx_looped_accumulate,7,17,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_18,cmat_mulx_avx_looped_accumulate,7,18,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_19,cmat_mulx_avx_looped_accumulate,7,19,4
cmat_mulx_avx_looped_accumulate_nr_c_7_dot_product_length_20,cmat_mulx_avx_looped_accumulate,7,20,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_2,cmat_mulx_avx_looped_accumulate,8,2,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_3,cmat_mulx_avx_looped_accumulate,8,3,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_4,cmat_mulx_avx_looped_accumulate,8,4,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_5,cmat_mulx_avx_looped_accumulate,8,5,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_6,cmat_mulx_avx_looped_accumulate,8,6,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_7,cmat_mulx_avx_looped_accumulate,8,7,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_8,cmat_mulx_avx_looped_accumulate,8,8,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_9,cmat_mulx_avx_looped_accumulate,8,9,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_10,cmat_mulx_avx_looped_accumulate,8,10,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_11,cmat_mulx_avx_looped_accumulate,8,11,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_12,cmat_mulx_avx_looped_accumulate,8,12,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_13,cmat_mulx_avx_looped_accumulate,8,13,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_14,cmat_mulx_avx_looped_accumulate,8,14,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_15,cmat_mulx_avx_looped_accumulate,8,15,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_16,cmat_mulx_avx_looped_accumulate,8,16,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_17,cmat_mulx_avx_looped_accumulate,8,17,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_18,cmat_mulx_avx_looped_accumulate,8,18,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_19,cmat_mulx_avx_looped_accumulate,8,19,4
cmat_mulx_avx_looped_accumulate_nr_c_8_dot_product_length_20,cmat_mulx_avx_looped_accumulate,8,20,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_2,cmat_mulx_avx_looped_accumulate,9,2,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_3,cmat_mulx_avx_looped_accumulate,9,3,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_4,cmat_mulx_avx_looped_accumulate,9,4,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_5,cmat_mulx_avx_looped_accumulate,9,5,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_6,cmat_mulx_avx_looped_accumulate,9,6,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_7,cmat_mulx_avx_looped_accumulate,9,7,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_8,cmat_mulx_avx_looped_accumulate,9,8,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_9,cmat_mulx_avx_looped_accumulate,9,9,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_10,cmat_mulx_avx_looped_accumulate,9,10,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_11,cmat_mulx_avx_looped_accumulate,9,11,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_12,cmat_mulx_avx_looped_accumulate,9,12,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_13,cmat_mulx_avx_looped_accumulate,9,13,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_14,cmat_mulx_avx_looped_accumulate,9,14,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_15,cmat_mulx_avx_looped_accumulate,9,15,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_16,cmat_mulx_avx_looped_accumulate,9,16,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_17,cmat_mulx_avx_looped_accumulate,9,17,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_18,cmat_mulx_avx_looped_accumulate,9,18,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_19,cmat_mulx_avx_looped_accumulate,9,19,4
cmat_mulx_avx_looped_accumulate_nr_c_9_dot_product_length_20,cmat_mulx_avx_looped_accumulate,9,20,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_2,cmat_mulx_avx_looped_accumulate,10,2,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_3,cmat_mulx_avx_looped_accumulate,10,3,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_4,cmat_mulx_avx_looped_accumulate,10,4,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_5,cmat_mulx_avx_looped_accumulate,10,5,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_6,cmat_mulx_avx_looped_accumulate,10,6,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_7,cmat_mulx_avx_looped_accumulate,10,7,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_8,cmat_mulx_avx_looped_accumulate,10,8,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_9,cmat_mulx_avx_looped_accumulate,10,9,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_10,cmat_mulx_avx_looped_accumulate,10,10,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_11,cmat_mulx_avx_looped_accumulate,10,11,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_12,cmat_mulx_avx_looped_accumulate,10,12,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_13,cmat_mulx_avx_looped_accumulate,10,13,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_14,cmat_mulx_avx_looped_accumulate,10,14,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_15,cmat_mulx_avx_looped_accumulate,10,15,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_16,cmat_mulx_avx_looped_accumulate,10,16,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_17,cmat_mulx_avx_looped_accumulate,10,17,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_18,cmat_mulx_avx_looped_accumulate,10,18,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_19,cmat_mulx_avx_looped_accumulate,10,19,4
cmat_mulx_avx_looped_accumulate_nr_c_10_dot_product_length_20,cmat_mulx_avx_looped_accumulate,10,20,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_2,cmat_mulx_avx_looped_accumulate,11,2,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_3,cmat_mulx_avx_looped_accumulate,11,3,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_4,cmat_mulx_avx_looped_accumulate,11,4,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_5,cmat_mulx_avx_looped_accumulate,11,5,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_6,cmat_mulx_avx_looped_accumulate,11,6,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_7,cmat_mulx_avx_looped_accumulate,11,7,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_8,cmat_mulx_avx_looped_accumulate,11,8,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_9,cmat_mulx_avx_looped_accumulate,11,9,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_10,cmat_mulx_avx_looped_accumulate,11,10,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_11,cmat_mulx_avx_looped_accumulate,11,11,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_12,cmat_mulx_avx_looped_accumulate,11,12,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_13,cmat_mulx_avx_looped_accumulate,11,13,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_14,cmat_mulx_avx_looped_accumulate,11,14,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_15,cmat_mulx_avx_looped_accumulate,11,15,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_16,cmat_mulx_avx_looped_accumulate,11,16,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_17,cmat_mulx_avx_looped_accumulate,11,17,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_18,cmat_mulx_avx_looped_accumulate,11,18,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_19,cmat_mulx_avx_looped_accumulate,11,19,4
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_20,cmat_mulx_avx_looped_accumulate,11,20,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_2,cmat_mulx_avx_looped_accumulate,12,2,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_3,cmat_mulx_avx_looped_accumulate,12,3,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_4,cmat_mulx_avx_looped_accumulate,12,4,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_5,cmat_mulx_avx_looped_accumulate,12,5,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_6,cmat_mulx_avx_looped_accumulate,12,6,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_7,cmat_mulx_avx_looped_accumulate,12,7,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_8,cmat_mulx_avx_looped_accumulate,12,8,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_9,cmat_mulx_avx_looped_accumulate,12,9,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_10,cmat_mulx_avx_looped_accumulate,12,10,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_11,cmat_mulx_avx_looped_accumulate,12,11,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_12,cmat_mulx_avx_looped_accumulate,12,12,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_13,cmat_mulx_avx_looped_accumulate,12,13,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_14,cmat_mulx_avx_looped_accumulate,12,14,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_15,cmat_mulx_avx_looped_accumulate,12,15,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_16,cmat_mulx_avx_looped_accumulate,12,16,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_17,cmat_mulx_avx_looped_accumulate,12,17,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_18,cmat_mulx_avx_looped_accumulate,12,18,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_19,cmat_mulx_avx_looped_accumulate,12,19,4
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_20,cmat_mulx_avx_looped_accumulate,12,20,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_2,cmat_mulx_avx_looped_accumulate,13,2,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_3,cmat_mulx_avx_looped_accumulate,13,3,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_4,cmat_mulx_avx_looped_accumulate,13,4,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_5,cmat_mulx_avx_looped_accumulate,13,5,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_6,cmat_mulx_avx_looped_accumulate,13,6,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_7,cmat_mulx_avx_looped_accumulate,13,7,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_8,cmat_mulx_avx_looped_accumulate,13,8,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_9,cmat_mulx_avx_looped_accumulate,13,9,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_10,cmat_mulx_avx_looped_accumulate,13,10,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_11,cmat_mulx_avx_looped_accumulate,13,11,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_12,cmat_mulx_avx_looped_accumulate,13,12,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_13,cmat_mulx_avx_looped_accumulate,13,13,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_14,cmat_mulx_avx_looped_accumulate,13,14,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_15,cmat_mulx_avx_looped_accumulate,13,15,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_16,cmat_mulx_avx_looped_accumulate,13,16,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_17,cmat_mulx_avx_looped_accumulate,13,17,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_18,cmat_mulx_avx_looped_accumulate,13,18,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_19,cmat_mulx_avx_looped_accumulate,13,19,4
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_20,cmat_mulx_avx_looped_accumulate,13,20,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_2,cmat_mulx_avx_looped_accumulate,14,2,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_3,cmat_mulx_avx_looped_accumulate,14,3,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_4,cmat_mulx_avx_looped_accumulate,14,4,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_5,cmat_mulx_avx_looped_accumulate,14,5,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_6,cmat_mulx_avx_looped_accumulate,14,6,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_7,cmat_mulx_avx_looped_accumulate,14,7,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_8,cmat_mulx_avx_looped_accumulate,14,8,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_9,cmat_mulx_avx_looped_accumulate,14,9,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_10,cmat_mulx_avx_looped_accumulate,14,10,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_11,cmat_mulx_avx_looped_accumulate,14,11,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_12,cmat_mulx_avx_looped_accumulate,14,12,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_13,cmat_mulx_avx_looped_accumulate,14,13,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_14,cmat_mulx_avx_looped_accumulate,14,14,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_15,cmat_mulx_avx_looped_accumulate,14,15,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_16,cmat_mulx_avx_looped_accumulate,14,16,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_17,cmat_mulx_avx_looped_accumulate,14,17,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_18,cmat_mulx_avx_looped_accumulate,14,18,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_19,cmat_mulx_avx_looped_accumulate,14,19,4
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_20,cmat_mulx_avx_looped_accumulate,14,20,4
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_2,cmat_mulx_avx_looped_accumulate,15,2,4
