Row,multiply_type,nr_c,dot_product_length,num_vfops,load_left_block_throughput,load_left_throughput_bottlenck,load_left_num_uops,operate_block_throughput,operate_throughput_bottlenck,operate_num_uops
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_8,cmat_mulx_avx_looped_accumulate,11,8,4,16,Backend,58,30,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_9,cmat_mulx_avx_looped_accumulate,11,9,4,18,Backend,64,30,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_10,cmat_mulx_avx_looped_accumulate,11,10,4,20,Backend,70,30,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_11,cmat_mulx_avx_looped_accumulate,11,11,4,22,Backend,76,30,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_12,cmat_mulx_avx_looped_accumulate,11,12,4,24,Backend,82,30,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_13,cmat_mulx_avx_looped_accumulate,11,13,4,26,Backend,88,30,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_14,cmat_mulx_avx_looped_accumulate,11,14,4,28,Backend,94,30,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_15,cmat_mulx_avx_looped_accumulate,11,15,4,30,Backend,100,30,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_16,cmat_mulx_avx_looped_accumulate,11,16,4,32,Backend,106,30,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_17,cmat_mulx_avx_looped_accumulate,11,17,4,34,Backend,112,30,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_18,cmat_mulx_avx_looped_accumulate,11,18,4,9,Backend,21,30,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_19,cmat_mulx_avx_looped_accumulate,11,19,4,9,Backend,21,30,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_11_dot_product_length_20,cmat_mulx_avx_looped_accumulate,11,20,4,9,Backend,21,30,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_2,cmat_mulx_avx_looped_accumulate,12,2,4,4.47,Backend,16,60,Backend,221
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_3,cmat_mulx_avx_looped_accumulate,12,3,4,6,Backend,26,89,Backend,332
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_4,cmat_mulx_avx_looped_accumulate,12,4,4,8,Backend,34,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_5,cmat_mulx_avx_looped_accumulate,12,5,4,10,Backend,40,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_6,cmat_mulx_avx_looped_accumulate,12,6,4,12,Backend,46,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_7,cmat_mulx_avx_looped_accumulate,12,7,4,14,Backend,52,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_8,cmat_mulx_avx_looped_accumulate,12,8,4,16,Backend,58,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_9,cmat_mulx_avx_looped_accumulate,12,9,4,18,Backend,64,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_10,cmat_mulx_avx_looped_accumulate,12,10,4,20,Backend,70,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_11,cmat_mulx_avx_looped_accumulate,12,11,4,22,Backend,76,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_12,cmat_mulx_avx_looped_accumulate,12,12,4,24,Backend,82,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_13,cmat_mulx_avx_looped_accumulate,12,13,4,26,Backend,88,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_14,cmat_mulx_avx_looped_accumulate,12,14,4,28,Backend,94,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_15,cmat_mulx_avx_looped_accumulate,12,15,4,30,Backend,100,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_16,cmat_mulx_avx_looped_accumulate,12,16,4,32,Backend,106,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_17,cmat_mulx_avx_looped_accumulate,12,17,4,34,Backend,112,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_18,cmat_mulx_avx_looped_accumulate,12,18,4,9,Backend,20,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_19,cmat_mulx_avx_looped_accumulate,12,19,4,9,Backend,20,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_12_dot_product_length_20,cmat_mulx_avx_looped_accumulate,12,20,4,9,Backend,20,34,Backend,129
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_2,cmat_mulx_avx_looped_accumulate,13,2,4,4.47,Backend,16,64,Backend,242
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_3,cmat_mulx_avx_looped_accumulate,13,3,4,6,Backend,26,96,Backend,362
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_4,cmat_mulx_avx_looped_accumulate,13,4,4,8,Backend,34,39,Backend,147
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_5,cmat_mulx_avx_looped_accumulate,13,5,4,10,Backend,40,39,Backend,147
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_6,cmat_mulx_avx_looped_accumulate,13,6,4,12,Backend,46,39,Backend,148
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_7,cmat_mulx_avx_looped_accumulate,13,7,4,14,Backend,52,39,Backend,148
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_8,cmat_mulx_avx_looped_accumulate,13,8,4,16,Backend,58,39,Backend,148
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_9,cmat_mulx_avx_looped_accumulate,13,9,4,18,Backend,64,39,Backend,147
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_10,cmat_mulx_avx_looped_accumulate,13,10,4,20,Backend,70,39,Backend,147
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_11,cmat_mulx_avx_looped_accumulate,13,11,4,22,Backend,76,39,Backend,148
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_12,cmat_mulx_avx_looped_accumulate,13,12,4,24,Backend,82,39,Backend,148
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_13,cmat_mulx_avx_looped_accumulate,13,13,4,26,Backend,88,39,Backend,148
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_14,cmat_mulx_avx_looped_accumulate,13,14,4,28,Backend,94,39,Backend,148
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_15,cmat_mulx_avx_looped_accumulate,13,15,4,30,Backend,100,39,Backend,147
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_16,cmat_mulx_avx_looped_accumulate,13,16,4,32,Backend,106,39,Backend,148
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_17,cmat_mulx_avx_looped_accumulate,13,17,4,34,Backend,112,39,Backend,147
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_18,cmat_mulx_avx_looped_accumulate,13,18,4,9,Backend,21,39,Backend,148
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_19,cmat_mulx_avx_looped_accumulate,13,19,4,9,Backend,21,39,Backend,148
cmat_mulx_avx_looped_accumulate_nr_c_13_dot_product_length_20,cmat_mulx_avx_looped_accumulate,13,20,4,9,Backend,21,39,Backend,148
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_2,cmat_mulx_avx_looped_accumulate,14,2,4,4.47,Backend,16,72,Backend,263
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_3,cmat_mulx_avx_looped_accumulate,14,3,4,6,Backend,26,107,Backend,392
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_4,cmat_mulx_avx_looped_accumulate,14,4,4,8,Backend,34,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_5,cmat_mulx_avx_looped_accumulate,14,5,4,10,Backend,40,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_6,cmat_mulx_avx_looped_accumulate,14,6,4,12,Backend,46,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_7,cmat_mulx_avx_looped_accumulate,14,7,4,14,Backend,52,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_8,cmat_mulx_avx_looped_accumulate,14,8,4,16,Backend,58,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_9,cmat_mulx_avx_looped_accumulate,14,9,4,18,Backend,64,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_10,cmat_mulx_avx_looped_accumulate,14,10,4,20,Backend,70,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_11,cmat_mulx_avx_looped_accumulate,14,11,4,22,Backend,76,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_12,cmat_mulx_avx_looped_accumulate,14,12,4,24,Backend,82,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_13,cmat_mulx_avx_looped_accumulate,14,13,4,26,Backend,88,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_14,cmat_mulx_avx_looped_accumulate,14,14,4,28,Backend,94,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_15,cmat_mulx_avx_looped_accumulate,14,15,4,30,Backend,100,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_16,cmat_mulx_avx_looped_accumulate,14,16,4,32,Backend,106,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_17,cmat_mulx_avx_looped_accumulate,14,17,4,34,Backend,112,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_18,cmat_mulx_avx_looped_accumulate,14,18,4,9,Backend,21,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_19,cmat_mulx_avx_looped_accumulate,14,19,4,9,Backend,21,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_14_dot_product_length_20,cmat_mulx_avx_looped_accumulate,14,20,4,9,Backend,21,41,Backend,161
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_2,cmat_mulx_avx_looped_accumulate,15,2,4,4.47,Backend,16,78,Backend,284
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_3,cmat_mulx_avx_looped_accumulate,15,3,4,6,Backend,26,115,Backend,422
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_4,cmat_mulx_avx_looped_accumulate,15,4,4,8,Backend,34,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_5,cmat_mulx_avx_looped_accumulate,15,5,4,10,Backend,40,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_6,cmat_mulx_avx_looped_accumulate,15,6,4,12,Backend,46,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_7,cmat_mulx_avx_looped_accumulate,15,7,4,14,Backend,52,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_8,cmat_mulx_avx_looped_accumulate,15,8,4,16,Backend,58,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_9,cmat_mulx_avx_looped_accumulate,15,9,4,18,Backend,64,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_10,cmat_mulx_avx_looped_accumulate,15,10,4,20,Backend,70,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_11,cmat_mulx_avx_looped_accumulate,15,11,4,22,Backend,76,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_12,cmat_mulx_avx_looped_accumulate,15,12,4,24,Backend,82,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_13,cmat_mulx_avx_looped_accumulate,15,13,4,26,Backend,88,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_14,cmat_mulx_avx_looped_accumulate,15,14,4,28,Backend,94,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_15,cmat_mulx_avx_looped_accumulate,15,15,4,30,Backend,100,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_16,cmat_mulx_avx_looped_accumulate,15,16,4,32,Backend,106,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_17,cmat_mulx_avx_looped_accumulate,15,17,4,34,Backend,112,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_18,cmat_mulx_avx_looped_accumulate,15,18,4,9,Backend,21,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_19,cmat_mulx_avx_looped_accumulate,15,19,4,9,Backend,21,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_20,cmat_mulx_avx_looped_accumulate,15,20,4,9,Backend,21,44,Backend,176
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_2,cmat_mulx_avx_looped_accumulate,16,2,4,4.47,Backend,16,85,Backend,305
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_3,cmat_mulx_avx_looped_accumulate,16,3,4,6,Backend,28,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_4,cmat_mulx_avx_looped_accumulate,16,4,4,8,Backend,34,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_5,cmat_mulx_avx_looped_accumulate,16,5,4,10,Backend,40,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_6,cmat_mulx_avx_looped_accumulate,16,6,4,12,Backend,46,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_7,cmat_mulx_avx_looped_accumulate,16,7,4,14,Backend,52,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_8,cmat_mulx_avx_looped_accumulate,16,8,4,16,Backend,58,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_9,cmat_mulx_avx_looped_accumulate,16,9,4,18,Backend,64,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_10,cmat_mulx_avx_looped_accumulate,16,10,4,20,Backend,70,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_11,cmat_mulx_avx_looped_accumulate,16,11,4,22,Backend,76,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_12,cmat_mulx_avx_looped_accumulate,16,12,4,24,Backend,82,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_13,cmat_mulx_avx_looped_accumulate,16,13,4,26,Backend,88,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_14,cmat_mulx_avx_looped_accumulate,16,14,4,28,Backend,94,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_15,cmat_mulx_avx_looped_accumulate,16,15,4,30,Backend,100,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_16,cmat_mulx_avx_looped_accumulate,16,16,4,32,Backend,106,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_17,cmat_mulx_avx_looped_accumulate,16,17,4,34,Backend,112,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_18,cmat_mulx_avx_looped_accumulate,16,18,4,9,Backend,21,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_19,cmat_mulx_avx_looped_accumulate,16,19,4,9,Backend,21,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_20,cmat_mulx_avx_looped_accumulate,16,20,4,9,Backend,21,49,Backend,193
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_2,cmat_mulx_avx_looped_accumulate,17,2,4,4.47,Backend,16,63,Backend,250
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_3,cmat_mulx_avx_looped_accumulate,17,3,4,6,Backend,28,63,Backend,250
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_4,cmat_mulx_avx_looped_accumulate,17,4,4,8,Backend,34,63,Backend,250
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_5,cmat_mulx_avx_looped_accumulate,17,5,4,10,Backend,40,63,Backend,249
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_6,cmat_mulx_avx_looped_accumulate,17,6,4,12,Backend,46,63,Backend,250
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_7,cmat_mulx_avx_looped_accumulate,17,7,4,14,Backend,52,63,Backend,249
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_8,cmat_mulx_avx_looped_accumulate,17,8,4,16,Backend,58,69,Backend,250
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_9,cmat_mulx_avx_looped_accumulate,17,9,4,18,Backend,64,63,Backend,250
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_10,cmat_mulx_avx_looped_accumulate,17,10,4,20,Backend,70,63,Backend,249
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_11,cmat_mulx_avx_looped_accumulate,17,11,4,22,Backend,76,63,Backend,250
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_12,cmat_mulx_avx_looped_accumulate,17,12,4,24,Backend,82,63,Backend,249
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_13,cmat_mulx_avx_looped_accumulate,17,13,4,26,Backend,88,63,Backend,249
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_14,cmat_mulx_avx_looped_accumulate,17,14,4,28,Backend,94,63,Backend,249
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_15,cmat_mulx_avx_looped_accumulate,17,15,4,30,Backend,100,63,Backend,250
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_16,cmat_mulx_avx_looped_accumulate,17,16,4,32,Backend,106,63,Backend,250
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_17,cmat_mulx_avx_looped_accumulate,17,17,4,34,Backend,112,63,Backend,249
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_18,cmat_mulx_avx_looped_accumulate,17,18,4,9,Backend,20,63,Backend,250
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_19,cmat_mulx_avx_looped_accumulate,17,19,4,9,Backend,20,63,Backend,250
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_20,cmat_mulx_avx_looped_accumulate,17,20,4,9,Backend,20,63,Backend,250
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_2,cmat_mulx_avx_looped_accumulate,18,2,4,4.47,Backend,16,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_3,cmat_mulx_avx_looped_accumulate,18,3,4,6,Backend,28,8.68,Dependency chains,37
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_4,cmat_mulx_avx_looped_accumulate,18,4,4,8,Backend,34,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_5,cmat_mulx_avx_looped_accumulate,18,5,4,10,Backend,40,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_6,cmat_mulx_avx_looped_accumulate,18,6,4,12,Backend,46,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_7,cmat_mulx_avx_looped_accumulate,18,7,4,14,Backend,52,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_8,cmat_mulx_avx_looped_accumulate,18,8,4,16,Backend,58,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_9,cmat_mulx_avx_looped_accumulate,18,9,4,18,Backend,64,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_10,cmat_mulx_avx_looped_accumulate,18,10,4,20,Backend,70,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_11,cmat_mulx_avx_looped_accumulate,18,11,4,22,Backend,76,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_12,cmat_mulx_avx_looped_accumulate,18,12,4,24,Backend,82,8.79,FrontEnd,37
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_13,cmat_mulx_avx_looped_accumulate,18,13,4,26,Backend,88,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_14,cmat_mulx_avx_looped_accumulate,18,14,4,28,Backend,94,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_15,cmat_mulx_avx_looped_accumulate,18,15,4,30,Backend,100,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_16,cmat_mulx_avx_looped_accumulate,18,16,4,32,Backend,106,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_17,cmat_mulx_avx_looped_accumulate,18,17,4,34,Backend,112,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_18,cmat_mulx_avx_looped_accumulate,18,18,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_19,cmat_mulx_avx_looped_accumulate,18,19,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_20,cmat_mulx_avx_looped_accumulate,18,20,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_2,cmat_mulx_avx_looped_accumulate,19,2,4,4.47,Backend,16,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_3,cmat_mulx_avx_looped_accumulate,19,3,4,6,Backend,28,8.68,Dependency chains,37
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_4,cmat_mulx_avx_looped_accumulate,19,4,4,8,Backend,34,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_5,cmat_mulx_avx_looped_accumulate,19,5,4,10,Backend,40,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_6,cmat_mulx_avx_looped_accumulate,19,6,4,12,Backend,46,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_7,cmat_mulx_avx_looped_accumulate,19,7,4,14,Backend,52,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_8,cmat_mulx_avx_looped_accumulate,19,8,4,16,Backend,58,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_9,cmat_mulx_avx_looped_accumulate,19,9,4,18,Backend,64,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_10,cmat_mulx_avx_looped_accumulate,19,10,4,20,Backend,70,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_11,cmat_mulx_avx_looped_accumulate,19,11,4,22,Backend,76,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_12,cmat_mulx_avx_looped_accumulate,19,12,4,24,Backend,82,8.79,FrontEnd,37
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_13,cmat_mulx_avx_looped_accumulate,19,13,4,26,Backend,88,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_14,cmat_mulx_avx_looped_accumulate,19,14,4,28,Backend,94,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_15,cmat_mulx_avx_looped_accumulate,19,15,4,30,Backend,100,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_16,cmat_mulx_avx_looped_accumulate,19,16,4,32,Backend,106,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_17,cmat_mulx_avx_looped_accumulate,19,17,4,34,Backend,112,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_18,cmat_mulx_avx_looped_accumulate,19,18,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_19,cmat_mulx_avx_looped_accumulate,19,19,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_20,cmat_mulx_avx_looped_accumulate,19,20,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_2,cmat_mulx_avx_looped_accumulate,20,2,4,4.47,Backend,16,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_3,cmat_mulx_avx_looped_accumulate,20,3,4,6,Backend,28,8.68,Dependency chains,37
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_4,cmat_mulx_avx_looped_accumulate,20,4,4,8,Backend,34,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_5,cmat_mulx_avx_looped_accumulate,20,5,4,10,Backend,40,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_6,cmat_mulx_avx_looped_accumulate,20,6,4,12,Backend,46,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_7,cmat_mulx_avx_looped_accumulate,20,7,4,14,Backend,52,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_8,cmat_mulx_avx_looped_accumulate,20,8,4,16,Backend,58,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_9,cmat_mulx_avx_looped_accumulate,20,9,4,18,Backend,64,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_10,cmat_mulx_avx_looped_accumulate,20,10,4,20,Backend,70,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_11,cmat_mulx_avx_looped_accumulate,20,11,4,22,Backend,76,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_12,cmat_mulx_avx_looped_accumulate,20,12,4,24,Backend,82,8.79,FrontEnd,37
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_13,cmat_mulx_avx_looped_accumulate,20,13,4,26,Backend,88,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_14,cmat_mulx_avx_looped_accumulate,20,14,4,28,Backend,94,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_15,cmat_mulx_avx_looped_accumulate,20,15,4,30,Backend,100,8.53,FrontEnd,36
